time_s,generated_a_bits,generated_b_bits,delivered_bits,delivered_step_bits,pool_a_bits,pool_b_bits
-450.0,0.0,0.0,0.0,0.0,0.0,0.0
-448.0,0.0,0.0,0.0,0.0,0.0,0.0
-446.0,0.0,0.0,0.0,0.0,0.0,0.0
-444.0,0.0,0.0,0.0,0.0,0.0,0.0
-442.0,0.0,0.0,0.0,0.0,0.0,0.0
-440.0,0.0,0.0,0.0,0.0,0.0,0.0
-438.0,0.0,0.0,0.0,0.0,0.0,0.0
-436.0,0.0,0.0,0.0,0.0,0.0,0.0
-434.0,0.0,0.0,0.0,0.0,0.0,0.0
-432.0,0.0,0.0,0.0,0.0,0.0,0.0
-430.0,0.0,0.0,0.0,0.0,0.0,0.0
-428.0,0.0,0.0,0.0,0.0,0.0,0.0
-426.0,0.0,0.0,0.0,0.0,0.0,0.0
-424.0,0.0,0.0,0.0,0.0,0.0,0.0
-422.0,0.0,0.0,0.0,0.0,0.0,0.0
-420.0,0.0,0.0,0.0,0.0,0.0,0.0
-418.0,0.0,0.0,0.0,0.0,0.0,0.0
-416.0,0.0,0.0,0.0,0.0,0.0,0.0
-414.0,0.0,0.0,0.0,0.0,0.0,0.0
-412.0,0.0,0.0,0.0,0.0,0.0,0.0
-410.0,0.0,0.0,0.0,0.0,0.0,0.0
-408.0,0.0,0.0,0.0,0.0,0.0,0.0
-406.0,0.0,0.0,0.0,0.0,0.0,0.0
-404.0,0.0,0.0,0.0,0.0,0.0,0.0
-402.0,0.0,0.0,0.0,0.0,0.0,0.0
-400.0,0.0,0.0,0.0,0.0,0.0,0.0
-398.0,0.0,0.0,0.0,0.0,0.0,0.0
-396.0,0.0,0.0,0.0,0.0,0.0,0.0
-394.0,0.0,0.0,0.0,0.0,0.0,0.0
-392.0,0.0,0.0,0.0,0.0,0.0,0.0
-390.0,0.0,0.0,0.0,0.0,0.0,0.0
-388.0,0.0,0.0,0.0,0.0,0.0,0.0
-386.0,0.0,0.0,0.0,0.0,0.0,0.0
-384.0,0.0,0.0,0.0,0.0,0.0,0.0
-382.0,0.0,0.0,0.0,0.0,0.0,0.0
-380.0,0.0,0.0,0.0,0.0,0.0,0.0
-378.0,0.0,0.0,0.0,0.0,0.0,0.0
-376.0,0.0,0.0,0.0,0.0,0.0,0.0
-374.0,0.0,0.0,0.0,0.0,0.0,0.0
-372.0,0.0,0.0,0.0,0.0,0.0,0.0
-370.0,0.0,0.0,0.0,0.0,0.0,0.0
-368.0,0.0,0.0,0.0,0.0,0.0,0.0
-366.0,0.0,0.0,0.0,0.0,0.0,0.0
-364.0,0.0,0.0,0.0,0.0,0.0,0.0
-362.0,0.0,0.0,0.0,0.0,0.0,0.0
-360.0,0.0,0.0,0.0,0.0,0.0,0.0
-358.0,0.0,0.0,0.0,0.0,0.0,0.0
-356.0,0.0,0.0,0.0,0.0,0.0,0.0
-354.0,0.0,0.0,0.0,0.0,0.0,0.0
-352.0,0.0,0.0,0.0,0.0,0.0,0.0
-350.0,0.0,0.0,0.0,0.0,0.0,0.0
-348.0,0.0,0.0,0.0,0.0,0.0,0.0
-346.0,0.0,0.0,0.0,0.0,0.0,0.0
-344.0,0.0,0.0,0.0,0.0,0.0,0.0
-342.0,0.0,0.0,0.0,0.0,0.0,0.0
-340.0,0.0,0.0,0.0,0.0,0.0,0.0
-338.0,0.0,0.0,0.0,0.0,0.0,0.0
-336.0,0.0,0.0,0.0,0.0,0.0,0.0
-334.0,0.0,0.0,0.0,0.0,0.0,0.0
-332.0,0.0,0.0,0.0,0.0,0.0,0.0
-330.0,0.0,0.0,0.0,0.0,0.0,0.0
-328.0,0.0,0.0,0.0,0.0,0.0,0.0
-326.0,0.0,0.0,0.0,0.0,0.0,0.0
-324.0,0.0,0.0,0.0,0.0,0.0,0.0
-322.0,0.0,0.0,0.0,0.0,0.0,0.0
-320.0,0.0,0.0,0.0,0.0,0.0,0.0
-318.0,0.0,0.0,0.0,0.0,0.0,0.0
-316.0,0.0,0.0,0.0,0.0,0.0,0.0
-314.0,0.0,0.0,0.0,0.0,0.0,0.0
-312.0,0.0,0.0,0.0,0.0,0.0,0.0
-310.0,0.0,0.0,0.0,0.0,0.0,0.0
-308.0,0.0,0.0,0.0,0.0,0.0,0.0
-306.0,0.0,0.0,0.0,0.0,0.0,0.0
-304.0,0.0,0.0,0.0,0.0,0.0,0.0
-302.0,0.0,0.0,0.0,0.0,0.0,0.0
-300.0,0.0,0.0,0.0,0.0,0.0,0.0
-298.0,0.0,0.0,0.0,0.0,0.0,0.0
-296.0,0.0,0.0,0.0,0.0,0.0,0.0
-294.0,0.0,0.0,0.0,0.0,0.0,0.0
-292.0,0.0,0.0,0.0,0.0,0.0,0.0
-290.0,0.0,0.0,0.0,0.0,0.0,0.0
-288.0,0.0,0.0,0.0,0.0,0.0,0.0
-286.0,0.0,0.0,0.0,0.0,0.0,0.0
-284.0,0.0,0.0,0.0,0.0,0.0,0.0
-282.0,0.0,0.0,0.0,0.0,0.0,0.0
-280.0,0.0,0.0,0.0,0.0,0.0,0.0
-278.0,0.0,0.0,0.0,0.0,0.0,0.0
-276.0,0.0,0.0,0.0,0.0,0.0,0.0
-274.0,0.0,0.0,0.0,0.0,0.0,0.0
-272.0,0.0,0.0,0.0,0.0,0.0,0.0
-270.0,0.0,0.0,0.0,0.0,0.0,0.0
-268.0,0.0,0.0,0.0,0.0,0.0,0.0
-266.0,0.0,0.0,0.0,0.0,0.0,0.0
-264.0,0.0,0.0,0.0,0.0,0.0,0.0
-262.0,0.0,0.0,0.0,0.0,0.0,0.0
-260.0,0.0,0.0,0.0,0.0,0.0,0.0
-258.0,0.0,0.0,0.0,0.0,0.0,0.0
-256.0,0.0,0.0,0.0,0.0,0.0,0.0
-254.0,0.0,0.0,0.0,0.0,0.0,0.0
-252.0,0.0,0.0,0.0,0.0,0.0,0.0
-250.0,0.0,0.0,0.0,0.0,0.0,0.0
-248.0,0.0,0.0,0.0,0.0,0.0,0.0
-246.0,0.0,0.0,0.0,0.0,0.0,0.0
-244.0,0.0,0.0,0.0,0.0,0.0,0.0
-242.0,139.93529874184608,0.0,0.0,0.0,139.93529874184608,0.0
-240.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-238.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-236.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-234.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-232.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-230.0,279.87059748369217,0.0,0.0,0.0,279.87059748369217,0.0
-228.0,291.9350154892841,0.0,0.0,0.0,291.9350154892841,0.0
-226.0,303.9994334948761,0.0,0.0,0.0,303.9994334948761,0.0
-224.0,303.9994334948761,0.0,0.0,0.0,303.9994334948761,0.0
-222.0,718.5028535469027,0.0,0.0,0.0,718.5028535469027,0.0
-220.0,1468.7568437645264,0.0,0.0,0.0,1468.7568437645264,0.0
-218.0,2223.779251992777,0.0,0.0,0.0,2223.779251992777,0.0
-216.0,3195.2057648903447,0.0,0.0,0.0,3195.2057648903447,0.0
-214.0,3796.1058313828526,0.0,0.0,0.0,3796.1058313828526,0.0
-212.0,4048.453371507872,0.0,0.0,0.0,4048.453371507872,0.0
-210.0,4562.808499389796,0.0,0.0,0.0,4562.808499389796,0.0
-208.0,5154.991333418938,0.0,0.0,0.0,5154.991333418938,0.0
-206.0,5471.989509885194,0.0,0.0,0.0,5471.989509885194,0.0
-204.0,5957.104966508291,0.0,0.0,0.0,5957.104966508291,0.0
-202.0,6406.652101279775,0.0,0.0,0.0,6406.652101279775,0.0
-200.0,6456.592750530311,0.0,0.0,0.0,6456.592750530311,0.0
-198.0,6639.8463265291575,0.0,0.0,0.0,6639.8463265291575,0.0
